id_edificacion,tipo_resultado,area_lidar_m2,area_catastro_m2,area_discrepancia_m2,porcentaje_coincidencia,diferencia_superficies_m2,distancia_centroides_m
CAT_213,posible_demolicion,0.0,34.27,34.27,0.0,-34.27,0.0
CAT_214,posible_demolicion,0.0,11.9,11.9,0.0,-11.9,0.0
CAT_215,posible_demolicion,0.0,17.97,17.97,0.0,-17.97,0.0
CAT_216,posible_demolicion,0.0,74.74,74.74,0.0,-74.74,0.0
CAT_217,posible_demolicion,0.0,2.28,2.28,0.0,-2.28,0.0
CAT_218,posible_demolicion,0.0,18.12,18.12,0.0,-18.12,0.0
CAT_219,posible_demolicion,0.0,12.54,12.54,0.0,-12.54,0.0
CAT_220,posible_demolicion,0.0,9.33,9.33,0.0,-9.33,0.0
CAT_221,posible_demolicion,0.0,15.44,15.44,0.0,-15.44,0.0
CAT_222,posible_demolicion,0.0,29.21,29.21,0.0,-29.21,0.0
CAT_223,posible_demolicion,0.0,18.82,18.82,0.0,-18.82,0.0
CAT_224,posible_demolicion,0.0,110.29,110.29,0.0,-110.29,0.0
CAT_225,posible_demolicion,0.0,4.39,4.39,0.0,-4.39,0.0
CAT_226,posible_demolicion,0.0,22.24,22.24,0.0,-22.24,0.0
CAT_227,posible_demolicion,0.0,227.48,227.48,0.0,-227.48,0.0
CAT_228,posible_demolicion,0.0,13.19,13.19,0.0,-13.19,0.0
CAT_229,posible_demolicion,0.0,58.0,58.0,0.0,-58.0,0.0
CAT_230,posible_demolicion,0.0,6.42,6.42,0.0,-6.42,0.0
CAT_231,posible_demolicion,0.0,23.55,23.55,0.0,-23.55,0.0
CAT_232,posible_demolicion,0.0,25.66,25.66,0.0,-25.66,0.0
CAT_233,posible_demolicion,0.0,2.23,2.23,0.0,-2.23,0.0
CAT_234,posible_demolicion,0.0,10.47,10.47,0.0,-10.47,0.0
CAT_235,posible_demolicion,0.0,72.05,72.05,0.0,-72.05,0.0
CAT_236,posible_demolicion,0.0,827.08,827.08,0.0,-827.08,0.0
CAT_237,posible_demolicion,0.0,39.55,39.55,0.0,-39.55,0.0
CAT_238,posible_demolicion,0.0,439.77,439.77,0.0,-439.77,0.0
CAT_239,posible_demolicion,0.0,404.33,404.33,0.0,-404.33,0.0
CAT_240,posible_demolicion,0.0,75.48,75.48,0.0,-75.48,0.0
CAT_241,posible_demolicion,0.0,244.9,244.9,0.0,-244.9,0.0
CAT_242,posible_demolicion,0.0,125.93,125.93,0.0,-125.93,0.0
CAT_243,posible_demolicion,0.0,380.09,380.09,0.0,-380.09,0.0
CAT_244,posible_demolicion,0.0,28.01,28.01,0.0,-28.01,0.0
CAT_245,posible_demolicion,0.0,31.93,31.93,0.0,-31.93,0.0
CAT_246,posible_demolicion,0.0,382.52,382.52,0.0,-382.52,0.0
CAT_247,posible_demolicion,0.0,18.0,18.0,0.0,-18.0,0.0
CAT_248,posible_demolicion,0.0,273.16,273.16,0.0,-273.16,0.0
CAT_249,posible_demolicion,0.0,931.73,931.73,0.0,-931.73,0.0
CAT_250,posible_demolicion,0.0,3.97,3.97,0.0,-3.97,0.0
CAT_251,posible_demolicion,0.0,971.05,971.05,0.0,-971.05,0.0
CAT_252,posible_demolicion,0.0,540.04,540.04,0.0,-540.04,0.0
CAT_253,posible_demolicion,0.0,126.93,126.93,0.0,-126.93,0.0
CAT_254,posible_demolicion,0.0,44.95,44.95,0.0,-44.95,0.0
CAT_255,posible_demolicion,0.0,248.59,248.59,0.0,-248.59,0.0
CAT_256,posible_demolicion,0.0,413.98,413.98,0.0,-413.98,0.0
CAT_257,posible_demolicion,0.0,9.99,9.99,0.0,-9.99,0.0
CAT_258,posible_demolicion,0.0,30.0,30.0,0.0,-30.0,0.0
CAT_259,posible_demolicion,0.0,373.04,373.04,0.0,-373.04,0.0
CAT_260,posible_demolicion,0.0,30.4,30.4,0.0,-30.4,0.0
CAT_261,posible_demolicion,0.0,685.95,685.95,0.0,-685.95,0.0
CAT_262,posible_demolicion,0.0,52.74,52.74,0.0,-52.74,0.0
CAT_263,posible_demolicion,0.0,108.09,108.09,0.0,-108.09,0.0
CAT_264,posible_demolicion,0.0,418.68,418.68,0.0,-418.68,0.0
CAT_265,posible_demolicion,0.0,137.85,137.85,0.0,-137.85,0.0
CAT_266,posible_demolicion,0.0,122.49,122.49,0.0,-122.49,0.0
CAT_267,posible_demolicion,0.0,279.21,279.21,0.0,-279.21,0.0
CAT_268,posible_demolicion,0.0,369.18,369.18,0.0,-369.18,0.0
CAT_269,posible_demolicion,0.0,24.49,24.49,0.0,-24.49,0.0
CAT_270,posible_demolicion,0.0,41.53,41.53,0.0,-41.53,0.0
CAT_271,posible_demolicion,0.0,211.11,211.11,0.0,-211.11,0.0
CAT_272,posible_demolicion,0.0,535.18,535.18,0.0,-535.18,0.0
CAT_273,posible_demolicion,0.0,362.8,362.8,0.0,-362.8,0.0
CAT_274,posible_demolicion,0.0,54.17,54.17,0.0,-54.17,0.0
CAT_275,posible_demolicion,0.0,698.41,698.41,0.0,-698.41,0.0
CAT_276,posible_demolicion,0.0,61.52,61.52,0.0,-61.52,0.0
CAT_277,posible_demolicion,0.0,946.21,946.21,0.0,-946.21,0.0
CAT_278,posible_demolicion,0.0,337.91,337.91,0.0,-337.91,0.0
CAT_279,posible_demolicion,0.0,346.44,346.44,0.0,-346.44,0.0
CAT_280,posible_demolicion,0.0,360.58,360.58,0.0,-360.58,0.0
CAT_281,posible_demolicion,0.0,598.49,598.49,0.0,-598.49,0.0
CAT_282,posible_demolicion,0.0,170.06,170.06,0.0,-170.06,0.0
CAT_283,posible_demolicion,0.0,21.32,21.32,0.0,-21.32,0.0
CAT_284,posible_demolicion,0.0,10.02,10.02,0.0,-10.02,0.0
CAT_285,posible_demolicion,0.0,196.35,196.35,0.0,-196.35,0.0
CAT_286,posible_demolicion,0.0,203.76,203.76,0.0,-203.76,0.0
CAT_287,posible_demolicion,0.0,645.54,645.54,0.0,-645.54,0.0
CAT_288,posible_demolicion,0.0,85.15,85.15,0.0,-85.15,0.0
CAT_289,posible_demolicion,0.0,637.37,637.37,0.0,-637.37,0.0
CAT_290,posible_demolicion,0.0,16.76,16.76,0.0,-16.76,0.0
CAT_291,posible_demolicion,0.0,55.28,55.28,0.0,-55.28,0.0
CAT_292,posible_demolicion,0.0,32.14,32.14,0.0,-32.14,0.0
CAT_293,posible_demolicion,0.0,16.09,16.09,0.0,-16.09,0.0
CAT_294,posible_demolicion,0.0,70.6,70.6,0.0,-70.6,0.0
CAT_295,posible_demolicion,0.0,20.93,20.93,0.0,-20.93,0.0
CAT_296,posible_demolicion,0.0,14.74,14.74,0.0,-14.74,0.0
CAT_297,posible_demolicion,0.0,1925.51,1925.51,0.0,-1925.51,0.0
CAT_298,posible_demolicion,0.0,44.7,44.7,0.0,-44.7,0.0
CAT_299,posible_demolicion,0.0,32.23,32.23,0.0,-32.23,0.0
CAT_300,posible_demolicion,0.0,219.84,219.84,0.0,-219.84,0.0
CAT_301,posible_demolicion,0.0,77.18,77.18,0.0,-77.18,0.0
CAT_302,posible_demolicion,0.0,390.97,390.97,0.0,-390.97,0.0
CAT_303,posible_demolicion,0.0,25.37,25.37,0.0,-25.37,0.0
CAT_304,posible_demolicion,0.0,60.91,60.91,0.0,-60.91,0.0
CAT_305,posible_demolicion,0.0,234.72,234.72,0.0,-234.72,0.0
CAT_306,posible_demolicion,0.0,120.62,120.62,0.0,-120.62,0.0
CAT_307,posible_demolicion,0.0,63.59,63.59,0.0,-63.59,0.0
CAT_308,posible_demolicion,0.0,15.84,15.84,0.0,-15.84,0.0
CAT_309,posible_demolicion,0.0,666.18,666.18,0.0,-666.18,0.0
CAT_310,posible_demolicion,0.0,113.68,113.68,0.0,-113.68,0.0
CAT_311,posible_demolicion,0.0,11.67,11.67,0.0,-11.67,0.0
CAT_312,posible_demolicion,0.0,136.1,136.1,0.0,-136.1,0.0
CAT_313,posible_demolicion,0.0,24.01,24.01,0.0,-24.01,0.0
CAT_314,posible_demolicion,0.0,8.51,8.51,0.0,-8.51,0.0
CAT_315,posible_demolicion,0.0,81.94,81.94,0.0,-81.94,0.0
CAT_316,posible_demolicion,0.0,2.62,2.62,0.0,-2.62,0.0
CAT_317,posible_demolicion,0.0,7.49,7.49,0.0,-7.49,0.0
CAT_318,posible_demolicion,0.0,89.33,89.33,0.0,-89.33,0.0
CAT_319,posible_demolicion,0.0,16.95,16.95,0.0,-16.95,0.0
CAT_320,posible_demolicion,0.0,11.23,11.23,0.0,-11.23,0.0
CAT_321,posible_demolicion,0.0,37.63,37.63,0.0,-37.63,0.0
CAT_322,posible_demolicion,0.0,21.85,21.85,0.0,-21.85,0.0
CAT_323,posible_demolicion,0.0,30.22,30.22,0.0,-30.22,0.0
CAT_324,posible_demolicion,0.0,11.51,11.51,0.0,-11.51,0.0
CAT_325,posible_demolicion,0.0,10.75,10.75,0.0,-10.75,0.0
CAT_326,posible_demolicion,0.0,52.15,52.15,0.0,-52.15,0.0
CAT_327,posible_demolicion,0.0,3.2,3.2,0.0,-3.2,0.0
CAT_328,posible_demolicion,0.0,26.97,26.97,0.0,-26.97,0.0
CAT_329,posible_demolicion,0.0,3.65,3.65,0.0,-3.65,0.0
CAT_330,posible_demolicion,0.0,12.01,12.01,0.0,-12.01,0.0
CAT_331,posible_demolicion,0.0,235.99,235.99,0.0,-235.99,0.0
CAT_332,posible_demolicion,0.0,228.96,228.96,0.0,-228.96,0.0
CAT_333,posible_demolicion,0.0,43.3,43.3,0.0,-43.3,0.0
CAT_334,posible_demolicion,0.0,102.91,102.91,0.0,-102.91,0.0
CAT_335,posible_demolicion,0.0,105.42,105.42,0.0,-105.42,0.0
CAT_336,posible_demolicion,0.0,68.2,68.2,0.0,-68.2,0.0
CAT_337,posible_demolicion,0.0,9.6,9.6,0.0,-9.6,0.0
CAT_338,posible_demolicion,0.0,10.93,10.93,0.0,-10.93,0.0
CAT_339,posible_demolicion,0.0,2.56,2.56,0.0,-2.56,0.0
CAT_340,posible_demolicion,0.0,56.76,56.76,0.0,-56.76,0.0
CAT_341,posible_demolicion,0.0,71.46,71.46,0.0,-71.46,0.0
CAT_342,posible_demolicion,0.0,23.39,23.39,0.0,-23.39,0.0
CAT_343,posible_demolicion,0.0,15.98,15.98,0.0,-15.98,0.0
CAT_344,posible_demolicion,0.0,57.37,57.37,0.0,-57.37,0.0
CAT_345,posible_demolicion,0.0,41.89,41.89,0.0,-41.89,0.0
CAT_346,posible_demolicion,0.0,62.69,62.69,0.0,-62.69,0.0
CAT_347,posible_demolicion,0.0,17.83,17.83,0.0,-17.83,0.0
CAT_348,posible_demolicion,0.0,140.81,140.81,0.0,-140.81,0.0
CAT_349,posible_demolicion,0.0,45.09,45.09,0.0,-45.09,0.0
CAT_350,posible_demolicion,0.0,4.98,4.98,0.0,-4.98,0.0
CAT_351,posible_demolicion,0.0,30.33,30.33,0.0,-30.33,0.0
CAT_352,posible_demolicion,0.0,1.89,1.89,0.0,-1.89,0.0
CAT_353,posible_demolicion,0.0,25.38,25.38,0.0,-25.38,0.0
CAT_354,posible_demolicion,0.0,331.72,331.72,0.0,-331.72,0.0
CAT_355,posible_demolicion,0.0,20.73,20.73,0.0,-20.73,0.0
CAT_356,posible_demolicion,0.0,290.03,290.03,0.0,-290.03,0.0
CAT_357,posible_demolicion,0.0,25.86,25.86,0.0,-25.86,0.0
CAT_358,posible_demolicion,0.0,667.13,667.13,0.0,-667.13,0.0
CAT_359,posible_demolicion,0.0,58.01,58.01,0.0,-58.01,0.0
CAT_360,posible_demolicion,0.0,684.99,684.99,0.0,-684.99,0.0
CAT_361,posible_demolicion,0.0,163.45,163.45,0.0,-163.45,0.0
CAT_362,posible_demolicion,0.0,105.59,105.59,0.0,-105.59,0.0
CAT_363,posible_demolicion,0.0,86.71,86.71,0.0,-86.71,0.0
CAT_364,posible_demolicion,0.0,7.47,7.47,0.0,-7.47,0.0
CAT_365,posible_demolicion,0.0,18.86,18.86,0.0,-18.86,0.0
CAT_366,posible_demolicion,0.0,85.17,85.17,0.0,-85.17,0.0
CAT_367,posible_demolicion,0.0,19.47,19.47,0.0,-19.47,0.0
CAT_368,posible_demolicion,0.0,136.47,136.47,0.0,-136.47,0.0
CAT_369,posible_demolicion,0.0,183.17,183.17,0.0,-183.17,0.0
CAT_370,posible_demolicion,0.0,12.05,12.05,0.0,-12.05,0.0
CAT_371,posible_demolicion,0.0,11.86,11.86,0.0,-11.86,0.0
CAT_372,posible_demolicion,0.0,11.26,11.26,0.0,-11.26,0.0
CAT_373,posible_demolicion,0.0,201.49,201.49,0.0,-201.49,0.0
CAT_374,posible_demolicion,0.0,99.42,99.42,0.0,-99.42,0.0
CAT_375,posible_demolicion,0.0,151.4,151.4,0.0,-151.4,0.0
CAT_376,posible_demolicion,0.0,41.67,41.67,0.0,-41.67,0.0
CAT_377,posible_demolicion,0.0,8.76,8.76,0.0,-8.76,0.0
CAT_378,posible_demolicion,0.0,5.83,5.83,0.0,-5.83,0.0
CAT_379,posible_demolicion,0.0,9.74,9.74,0.0,-9.74,0.0
CAT_380,posible_demolicion,0.0,97.33,97.33,0.0,-97.33,0.0
CAT_381,posible_demolicion,0.0,94.81,94.81,0.0,-94.81,0.0
CAT_382,posible_demolicion,0.0,17.08,17.08,0.0,-17.08,0.0
CAT_383,posible_demolicion,0.0,144.09,144.09,0.0,-144.09,0.0
CAT_384,posible_demolicion,0.0,414.04,414.04,0.0,-414.04,0.0
CAT_385,posible_demolicion,0.0,41.04,41.04,0.0,-41.04,0.0
CAT_386,posible_demolicion,0.0,86.72,86.72,0.0,-86.72,0.0
CAT_387,posible_demolicion,0.0,208.38,208.38,0.0,-208.38,0.0
CAT_388,posible_demolicion,0.0,144.05,144.05,0.0,-144.05,0.0
CAT_389,posible_demolicion,0.0,21.43,21.43,0.0,-21.43,0.0
CAT_390,posible_demolicion,0.0,2.95,2.95,0.0,-2.95,0.0
CAT_391,posible_demolicion,0.0,2.5,2.5,0.0,-2.5,0.0
CAT_392,posible_demolicion,0.0,8.57,8.57,0.0,-8.57,0.0
CAT_393,posible_demolicion,0.0,4.16,4.16,0.0,-4.16,0.0
CAT_394,posible_demolicion,0.0,188.4,188.4,0.0,-188.4,0.0
CAT_395,posible_demolicion,0.0,13.44,13.44,0.0,-13.44,0.0
CAT_396,posible_demolicion,0.0,105.85,105.85,0.0,-105.85,0.0
CAT_397,posible_demolicion,0.0,494.57,494.57,0.0,-494.57,0.0
CAT_398,posible_demolicion,0.0,12.88,12.88,0.0,-12.88,0.0
CAT_399,posible_demolicion,0.0,12.88,12.88,0.0,-12.88,0.0
CAT_400,posible_demolicion,0.0,243.2,243.2,0.0,-243.2,0.0
CAT_401,posible_demolicion,0.0,13.24,13.24,0.0,-13.24,0.0
CAT_402,posible_demolicion,0.0,14.1,14.1,0.0,-14.1,0.0
CAT_403,posible_demolicion,0.0,20.3,20.3,0.0,-20.3,0.0
CAT_404,posible_demolicion,0.0,19.81,19.81,0.0,-19.81,0.0
CAT_405,posible_demolicion,0.0,218.27,218.27,0.0,-218.27,0.0
CAT_406,posible_demolicion,0.0,104.06,104.06,0.0,-104.06,0.0
CAT_407,posible_demolicion,0.0,166.53,166.53,0.0,-166.53,0.0
CAT_408,posible_demolicion,0.0,211.12,211.12,0.0,-211.12,0.0
CAT_409,posible_demolicion,0.0,34.6,34.6,0.0,-34.6,0.0
CAT_410,posible_demolicion,0.0,281.42,281.42,0.0,-281.42,0.0
CAT_411,posible_demolicion,0.0,29.58,29.58,0.0,-29.58,0.0
CAT_412,posible_demolicion,0.0,4.21,4.21,0.0,-4.21,0.0
CAT_413,posible_demolicion,0.0,6.99,6.99,0.0,-6.99,0.0
CAT_414,posible_demolicion,0.0,32.12,32.12,0.0,-32.12,0.0
CAT_415,posible_demolicion,0.0,17.47,17.47,0.0,-17.47,0.0
CAT_416,posible_demolicion,0.0,20.37,20.37,0.0,-20.37,0.0
CAT_417,posible_demolicion,0.0,8.81,8.81,0.0,-8.81,0.0
CAT_418,posible_demolicion,0.0,327.6,327.6,0.0,-327.6,0.0
CAT_419,posible_demolicion,0.0,23.1,23.1,0.0,-23.1,0.0
CAT_420,posible_demolicion,0.0,84.02,84.02,0.0,-84.02,0.0
CAT_421,posible_demolicion,0.0,61.65,61.65,0.0,-61.65,0.0
CAT_422,posible_demolicion,0.0,276.72,276.72,0.0,-276.72,0.0
CAT_423,posible_demolicion,0.0,287.35,287.35,0.0,-287.35,0.0
CAT_424,posible_demolicion,0.0,12.05,12.05,0.0,-12.05,0.0
CAT_425,posible_demolicion,0.0,13.31,13.31,0.0,-13.31,0.0
CAT_426,posible_demolicion,0.0,27.25,27.25,0.0,-27.25,0.0
CAT_427,posible_demolicion,0.0,131.91,131.91,0.0,-131.91,0.0
CAT_428,posible_demolicion,0.0,443.6,443.6,0.0,-443.6,0.0
CAT_429,posible_demolicion,0.0,112.86,112.86,0.0,-112.86,0.0
CAT_430,posible_demolicion,0.0,23.93,23.93,0.0,-23.93,0.0
CAT_431,posible_demolicion,0.0,181.01,181.01,0.0,-181.01,0.0
CAT_432,posible_demolicion,0.0,19.68,19.68,0.0,-19.68,0.0
CAT_433,posible_demolicion,0.0,290.61,290.61,0.0,-290.61,0.0
CAT_434,posible_demolicion,0.0,15.67,15.67,0.0,-15.67,0.0
CAT_435,posible_demolicion,0.0,26.44,26.44,0.0,-26.44,0.0
CAT_436,posible_demolicion,0.0,343.23,343.23,0.0,-343.23,0.0
CAT_437,posible_demolicion,0.0,2.16,2.16,0.0,-2.16,0.0
CAT_438,posible_demolicion,0.0,18.05,18.05,0.0,-18.05,0.0
CAT_439,posible_demolicion,0.0,17.89,17.89,0.0,-17.89,0.0
CAT_440,posible_demolicion,0.0,2.09,2.09,0.0,-2.09,0.0
CAT_441,posible_demolicion,0.0,56.64,56.64,0.0,-56.64,0.0
CAT_442,posible_demolicion,0.0,2.1,2.1,0.0,-2.1,0.0
CAT_443,posible_demolicion,0.0,18.06,18.06,0.0,-18.06,0.0
CAT_444,posible_demolicion,0.0,18.27,18.27,0.0,-18.27,0.0
CAT_445,posible_demolicion,0.0,2.17,2.17,0.0,-2.17,0.0
CAT_446,posible_demolicion,0.0,320.71,320.71,0.0,-320.71,0.0
CAT_447,posible_demolicion,0.0,342.97,342.97,0.0,-342.97,0.0
CAT_448,posible_demolicion,0.0,3.36,3.36,0.0,-3.36,0.0
CAT_449,posible_demolicion,0.0,213.51,213.51,0.0,-213.51,0.0
CAT_450,posible_demolicion,0.0,5.35,5.35,0.0,-5.35,0.0
CAT_451,posible_demolicion,0.0,9.06,9.06,0.0,-9.06,0.0
CAT_452,posible_demolicion,0.0,605.1,605.1,0.0,-605.1,0.0
CAT_453,posible_demolicion,0.0,8.0,8.0,0.0,-8.0,0.0
CAT_454,posible_demolicion,0.0,7.37,7.37,0.0,-7.37,0.0
CAT_455,posible_demolicion,0.0,2.36,2.36,0.0,-2.36,0.0
CAT_456,posible_demolicion,0.0,18.83,18.83,0.0,-18.83,0.0
CAT_457,posible_demolicion,0.0,8.98,8.98,0.0,-8.98,0.0
CAT_458,posible_demolicion,0.0,238.64,238.64,0.0,-238.64,0.0
CAT_459,posible_demolicion,0.0,112.47,112.47,0.0,-112.47,0.0
CAT_460,posible_demolicion,0.0,106.71,106.71,0.0,-106.71,0.0
CAT_461,posible_demolicion,0.0,85.18,85.18,0.0,-85.18,0.0
CAT_462,posible_demolicion,0.0,10.53,10.53,0.0,-10.53,0.0
CAT_463,posible_demolicion,0.0,18.17,18.17,0.0,-18.17,0.0
CAT_464,posible_demolicion,0.0,50.39,50.39,0.0,-50.39,0.0
CAT_465,posible_demolicion,0.0,24.94,24.94,0.0,-24.94,0.0
CAT_466,posible_demolicion,0.0,22.59,22.59,0.0,-22.59,0.0
CAT_467,posible_demolicion,0.0,74.31,74.31,0.0,-74.31,0.0
CAT_468,posible_demolicion,0.0,5.14,5.14,0.0,-5.14,0.0
CAT_469,posible_demolicion,0.0,36.3,36.3,0.0,-36.3,0.0
CAT_470,posible_demolicion,0.0,20.39,20.39,0.0,-20.39,0.0
CAT_471,posible_demolicion,0.0,37.49,37.49,0.0,-37.49,0.0
CAT_472,posible_demolicion,0.0,58.24,58.24,0.0,-58.24,0.0
CAT_473,posible_demolicion,0.0,3.37,3.37,0.0,-3.37,0.0
CAT_474,posible_demolicion,0.0,69.54,69.54,0.0,-69.54,0.0
CAT_475,posible_demolicion,0.0,8.55,8.55,0.0,-8.55,0.0
CAT_476,posible_demolicion,0.0,269.38,269.38,0.0,-269.38,0.0
CAT_477,posible_demolicion,0.0,9.1,9.1,0.0,-9.1,0.0
CAT_478,posible_demolicion,0.0,7.95,7.95,0.0,-7.95,0.0
CAT_479,posible_demolicion,0.0,9.82,9.82,0.0,-9.82,0.0
CAT_480,posible_demolicion,0.0,26.72,26.72,0.0,-26.72,0.0
CAT_481,posible_demolicion,0.0,9.14,9.14,0.0,-9.14,0.0
CAT_482,posible_demolicion,0.0,106.15,106.15,0.0,-106.15,0.0
CAT_483,posible_demolicion,0.0,9.98,9.98,0.0,-9.98,0.0
CAT_484,posible_demolicion,0.0,9.76,9.76,0.0,-9.76,0.0
CAT_485,posible_demolicion,0.0,142.83,142.83,0.0,-142.83,0.0
CAT_486,posible_demolicion,0.0,136.79,136.79,0.0,-136.79,0.0
CAT_487,posible_demolicion,0.0,145.08,145.08,0.0,-145.08,0.0
CAT_488,posible_demolicion,0.0,10.76,10.76,0.0,-10.76,0.0
CAT_489,posible_demolicion,0.0,11.34,11.34,0.0,-11.34,0.0
CAT_490,posible_demolicion,0.0,11.27,11.27,0.0,-11.27,0.0
CAT_491,posible_demolicion,0.0,10.67,10.67,0.0,-10.67,0.0
CAT_492,posible_demolicion,0.0,36.33,36.33,0.0,-36.33,0.0
CAT_493,posible_demolicion,0.0,1.7,1.7,0.0,-1.7,0.0
CAT_494,posible_demolicion,0.0,17.38,17.38,0.0,-17.38,0.0
CAT_495,posible_demolicion,0.0,34.66,34.66,0.0,-34.66,0.0
CAT_496,posible_demolicion,0.0,40.62,40.62,0.0,-40.62,0.0
CAT_497,posible_demolicion,0.0,24.04,24.04,0.0,-24.04,0.0
CAT_498,posible_demolicion,0.0,29.36,29.36,0.0,-29.36,0.0
CAT_499,posible_demolicion,0.0,24.69,24.69,0.0,-24.69,0.0
CAT_500,posible_demolicion,0.0,86.51,86.51,0.0,-86.51,0.0
CAT_501,posible_demolicion,0.0,27.23,27.23,0.0,-27.23,0.0
CAT_502,posible_demolicion,0.0,71.7,71.7,0.0,-71.7,0.0
CAT_503,posible_demolicion,0.0,9.57,9.57,0.0,-9.57,0.0
CAT_504,posible_demolicion,0.0,163.4,163.4,0.0,-163.4,0.0
CAT_505,posible_demolicion,0.0,38.34,38.34,0.0,-38.34,0.0
CAT_506,posible_demolicion,0.0,25.54,25.54,0.0,-25.54,0.0
CAT_507,posible_demolicion,0.0,92.27,92.27,0.0,-92.27,0.0
CAT_508,posible_demolicion,0.0,16.73,16.73,0.0,-16.73,0.0
CAT_509,posible_demolicion,0.0,14.99,14.99,0.0,-14.99,0.0
CAT_510,posible_demolicion,0.0,218.52,218.52,0.0,-218.52,0.0
CAT_511,posible_demolicion,0.0,10.73,10.73,0.0,-10.73,0.0
CAT_512,posible_demolicion,0.0,16.4,16.4,0.0,-16.4,0.0
CAT_513,posible_demolicion,0.0,90.02,90.02,0.0,-90.02,0.0
CAT_514,posible_demolicion,0.0,10.7,10.7,0.0,-10.7,0.0
CAT_515,posible_demolicion,0.0,11.88,11.88,0.0,-11.88,0.0
CAT_516,posible_demolicion,0.0,8.76,8.76,0.0,-8.76,0.0
CAT_517,posible_demolicion,0.0,67.22,67.22,0.0,-67.22,0.0
CAT_518,posible_demolicion,0.0,5.27,5.27,0.0,-5.27,0.0
CAT_519,posible_demolicion,0.0,175.6,175.6,0.0,-175.6,0.0
CAT_520,posible_demolicion,0.0,21.84,21.84,0.0,-21.84,0.0
CAT_521,posible_demolicion,0.0,26.43,26.43,0.0,-26.43,0.0
CAT_522,posible_demolicion,0.0,102.85,102.85,0.0,-102.85,0.0
CAT_523,posible_demolicion,0.0,276.5,276.5,0.0,-276.5,0.0
CAT_524,posible_demolicion,0.0,122.62,122.62,0.0,-122.62,0.0
CAT_525,posible_demolicion,0.0,18.58,18.58,0.0,-18.58,0.0
CAT_526,posible_demolicion,0.0,6.68,6.68,0.0,-6.68,0.0
CAT_527,posible_demolicion,0.0,2.35,2.35,0.0,-2.35,0.0
CAT_528,posible_demolicion,0.0,2.07,2.07,0.0,-2.07,0.0
CAT_529,posible_demolicion,0.0,6.82,6.82,0.0,-6.82,0.0
CAT_530,posible_demolicion,0.0,10.35,10.35,0.0,-10.35,0.0
CAT_531,posible_demolicion,0.0,6.05,6.05,0.0,-6.05,0.0
CAT_532,posible_demolicion,0.0,3.81,3.81,0.0,-3.81,0.0
CAT_533,posible_demolicion,0.0,144.15,144.15,0.0,-144.15,0.0
CAT_534,posible_demolicion,0.0,24.31,24.31,0.0,-24.31,0.0
CAT_535,posible_demolicion,0.0,7.11,7.11,0.0,-7.11,0.0
CAT_536,posible_demolicion,0.0,10.22,10.22,0.0,-10.22,0.0
CAT_537,posible_demolicion,0.0,8.44,8.44,0.0,-8.44,0.0
CAT_538,posible_demolicion,0.0,5.24,5.24,0.0,-5.24,0.0
CAT_539,posible_demolicion,0.0,5.34,5.34,0.0,-5.34,0.0
CAT_540,posible_demolicion,0.0,146.48,146.48,0.0,-146.48,0.0
CAT_541,posible_demolicion,0.0,65.66,65.66,0.0,-65.66,0.0
CAT_542,posible_demolicion,0.0,20.69,20.69,0.0,-20.69,0.0
CAT_543,posible_demolicion,0.0,170.09,170.09,0.0,-170.09,0.0
CAT_544,posible_demolicion,0.0,33.0,33.0,0.0,-33.0,0.0
CAT_545,posible_demolicion,0.0,9.46,9.46,0.0,-9.46,0.0
CAT_546,posible_demolicion,0.0,17.04,17.04,0.0,-17.04,0.0
CAT_547,posible_demolicion,0.0,61.33,61.33,0.0,-61.33,0.0
CAT_548,posible_demolicion,0.0,100.98,100.98,0.0,-100.98,0.0
CAT_549,posible_demolicion,0.0,18.23,18.23,0.0,-18.23,0.0
CAT_550,posible_demolicion,0.0,56.33,56.33,0.0,-56.33,0.0
CAT_551,posible_demolicion,0.0,0.95,0.95,0.0,-0.95,0.0
CAT_552,posible_demolicion,0.0,4.66,4.66,0.0,-4.66,0.0
CAT_553,posible_demolicion,0.0,16.98,16.98,0.0,-16.98,0.0
CAT_554,posible_demolicion,0.0,18.95,18.95,0.0,-18.95,0.0
CAT_555,posible_demolicion,0.0,11.52,11.52,0.0,-11.52,0.0
CAT_556,posible_demolicion,0.0,19.95,19.95,0.0,-19.95,0.0
CAT_557,posible_demolicion,0.0,55.3,55.3,0.0,-55.3,0.0
CAT_558,posible_demolicion,0.0,6.24,6.24,0.0,-6.24,0.0
CAT_559,posible_demolicion,0.0,10.26,10.26,0.0,-10.26,0.0
CAT_560,posible_demolicion,0.0,17.26,17.26,0.0,-17.26,0.0
CAT_561,posible_demolicion,0.0,89.25,89.25,0.0,-89.25,0.0
CAT_562,posible_demolicion,0.0,9.92,9.92,0.0,-9.92,0.0
CAT_563,posible_demolicion,0.0,31.19,31.19,0.0,-31.19,0.0
CAT_564,posible_demolicion,0.0,70.33,70.33,0.0,-70.33,0.0
CAT_565,posible_demolicion,0.0,12.67,12.67,0.0,-12.67,0.0
CAT_566,posible_demolicion,0.0,144.02,144.02,0.0,-144.02,0.0
CAT_567,posible_demolicion,0.0,45.11,45.11,0.0,-45.11,0.0
CAT_568,posible_demolicion,0.0,80.7,80.7,0.0,-80.7,0.0
